date,VCB,BID,CTG,MBB,TCB,ACB,VPB,HDB,VIB,TPB,STB,SHB,LPB,SSB,MSB,OCB,NAB,BAB,KLB,PGB,VAB,VBB,SGB,ABB,BVB
2019-10-31,313.588486503,155.593379704,54.075816419,40.824204363,77.430774632,35.751129936,54.664733604,20.429028186,11.76755481,16.750002308,20.36032956,8.70069858,7.707187818,,,,,11.084312226,2.020008907,,,6.325519918,,,
2019-11-30,305.065697901,160.508333034,50.263122312,39.298636188,74.816779503,34.261499522,51.253146456,18.358044229,11.290894362,16.353708878000003,19.04067857,7.92820665,7.826679102,,,,,11.026830918,1.9396468889999998,,,6.325519918,,,
2019-12-31,325.453545145,182.906477495,51.337120652,36.918749835,77.00688353,33.799200428,50.856450276,19.095174112,11.439850752,15.71963939,18.946417785,8.57872617,7.826679102,,,,,11.084312226,2.524097929,,,6.918091197,,,
2020-01-31,320.02235633,204.110990433,59.982807289,36.918749835,70.577868483,34.107399824,57.12424992,18.709058459,11.290894362,15.613961142,19.22920014,9.92042268,7.498078070999999,,,,,11.151373752,2.060189916,,,6.582538786,,,
2020-02-29,297.294920058,180.308573592,63.258502226,36.186477111,72.697323993,37.343493482,69.183813792,19.270681227,11.946302478,15.98383501,21.86850212,15.32786619,7.916297565,,,,,11.026830918,2.26474778,,,6.49686583,,,
2020-03-31,223.681422427,122.241910679,42.261834679,24.042954438,49.030070798,26.402414924,43.160544384,12.355700896,8.460722952,12.81348757,13.76207461,19.47492813,6.243419589,,,,,10.653202416,2.08210683,,,6.282683440000001,,,
2020-04-30,245.322620936,141.059160571,49.135424055,28.314545327999998,56.236219532,30.409007072,52.125878052,14.321380584,9.592791516,12.998424504,17.15546287,25.41091875,7.826679102,,,,,11.026830918,2.162468848,,,5.868597486,,,
2020-05-31,307.405286929,158.893419797,55.31091451000001,30.5113635,67.681279286,33.953300126,59.425087764,16.778480194,10.754651358,15.402604646,19.41772171,22.3616085,8.812482195,,,,,11.20885506,1.961563803,,,5.868597486,,,
2020-06-30,289.691255717,150.186931041,52.948118162,29.473977141,63.866259367999994,33.799200428,52.046538816,17.19969727,11.499433308,15.376185084,20.266068775,20.77596717,9.141083226,,,,,11.20885506,2.100370925,,,5.447372119,,,
2020-07-31,275.653721549,145.271977711,52.088919489999995,27.948408966,59.34475428,33.336901334,51.411824928,16.602973079,11.886719922,15.376185084,19.04067857,18.86506608,9.141083226,,,,,11.084312226,2.060189916,,,5.654415096,,,4.6064844
2020-08-31,299.467395584,162.263673509,63.151102392,31.853863494,69.588789245,40.83641997,59.425087764,19.65679688,14.538143664,16.802841432,21.11441584,22.19897862,10.276250424,,,,,11.390879202,2.1222878389999997,,,5.404535641,,,4.8858534
2020-09-30,303.394562881,161.701964557,65.245399155,35.027045298,73.898348782,43.353381704,60.456497832,21.692679414,18.291844692,17.516169606,26.01597666,24.59776935,12.725821746,,,,,11.620804434,2.283011875,,,5.154656186,,,4.9293108
2020-10-31,299.467395584,152.574194087,71.259789859,36.308522565,69.800734796,46.43537566399999,60.059801652,21.797983683,21.658259106,17.014197928,25.07336881,24.59776935,13.950607407,,,,6.011771628,11.754927486,2.443735911,,,4.654897276,3.76067001,,5.6308374
2020-11-30,335.563912016,165.282859126,82.321972761,41.49545436,78.773096455,52.445263886000006,68.152403724,25.167720291,21.866798052,20.34306274,27.618410005,27.15918996,13.890861765000002,,,,5.572555435999999,11.946531846,2.66655787,,,4.819103775,3.730178091,,5.7239604
2020-12-31,356.118872762,193.017238631,86.134666868,46.926477063,102.934889269,54.14036056399999,82.671483912,27.168501402,25.680081635999997,24.43809485,31.860145329999995,27.15918996,15.235138709999998,,18.538,,5.970595109999999,14.351166564,3.901210692,4.585,,5.026146752,3.960561479,7.793827104,6.959392200000001
2021-01-31,338.237728048,160.78918751,76.039082472,47.841817968,104.630453677,51.674765396,76.324345032,25.518734521,25.054464798,22.747242882,31.860145329999995,23.33738778,15.53386692,,16.666,18.8632870128,5.133339244,14.092500678,3.473830869,3.09,,4.819103775,3.35411109,6.93474656,5.618421
2021-02-28,357.205110525,175.744688357,92.847156493,56.384999748,128.297706872,63.69454184,101.792239788,28.783166859999998,31.459589568,25.125003462,34.593708095,25.41091875,18.043183884,,18.486,20.12083948032,5.654908472,14.619412668,3.4555667740000007,3.53,,5.654415096,3.55739055,7.338410912,5.9039982
2021-03-31,344.838711377,173.076570835,100.096645288,57.422386107,132.04207827300002,64.156840934,113.613785952,30.18722378,38.371166064,25.389199082,40.437876765,41.0640447,21.299321373,39.51705,21.553999999999995,23.25239170336,6.011771628,19.49574363,4.080198823,4.12,,5.618718031,3.875861704,8.43554992,6.5310264
