Date,Ticker,w_mkt,w_TAN,w_MV,w_BL
2018-05-31,MBB,0.07371487182418254,0.30000000000000054,0.29999999999999993,0.0
2018-05-31,ACB,0.07702149162578531,0.30000000000000054,0.3,0.1760492204145251
2018-05-31,STB,0.04786178701265981,0.0,2.7701489956292775e-17,0.0
2018-05-31,SHB,0.027575294720075808,0.041166738075653506,0.13833771574620665,1.9876162268716628e-16
2018-06-30,VCB,0.39558204729664975,0.3000000000000002,0.24285469141102115,0.29999999999999977
2018-06-30,BID,0.23207750584601541,0.024225634806662958,0.0,0.2999999999999999
2018-06-30,CTG,0.1379031233893871,2.808989684764768e-15,0.0,0.2233362783840031
2018-06-30,MBB,0.08100809963760584,0.29999999999999805,0.30000000000000004,1.9859105056653336e-17
2018-06-30,ACB,0.08212523708148371,0.2999999999999981,0.30000000000000004,0.1766637216159973
2018-06-30,STB,0.045875173269390467,7.332109336748568e-16,0.0,0.0
2018-06-30,SHB,0.0254288134794677,0.07577436519333693,0.15714530858897882,3.7797966567851887e-17
2018-07-31,VCB,0.43842074105021134,0.29999999999999494,0.30000000000000004,0.2999999999999999
2018-07-31,BID,0.21328975221175012,3.2934467649046197e-15,0.0,0.2999999999999999
2018-07-31,CTG,0.12760357123834096,0.02168241473923669,3.7367347140724216e-18,0.29999999999999927
2018-07-31,MBB,0.07537609958608386,0.2999999999999914,0.30000000000000004,0.0
2018-07-31,ACB,0.07554461389082136,0.2999999999999878,0.30000000000000004,0.10000000000000096
2018-07-31,STB,0.04661323753634766,7.212804584154776e-15,2.3651982199884864e-17,0.0
2018-07-31,SHB,0.023151984486444708,0.07831758526077863,0.09999999999999984,0.0
2018-08-31,VCB,0.43890643740845325,0.2999999999999979,0.30000000000000004,0.12245150601643932
2018-08-31,BID,0.21409927615508662,2.895563194537668e-15,0.0,0.3000000000000002
2018-08-31,CTG,0.12323648693835815,0.04929824547389452,0.0,0.3
2018-08-31,MBB,0.07974595567345576,0.2999999999999938,0.30000000000000004,1.3136920909368152e-16
2018-08-31,ACB,0.07542242986682503,0.2999999999999925,0.30000000000000004,0.2775484939835596
2018-08-31,STB,0.04586785956737383,7.211138462557915e-15,0.012860416912296552,2.5653851857970317e-16
2018-08-31,SHB,0.022721554390447263,0.050701754526111135,0.08713958308770339,5.79358324856296e-16
2018-09-30,VCB,0.41753959489035736,0.30000000000000526,0.3,0.1000000000000005
2018-09-30,BID,0.2493637673737072,0.0,4.446413541782379e-19,0.2999999999999998
2018-09-30,CTG,0.12629683368727238,0.0,4.28640513526736e-17,0.2999999999999998
2018-09-30,MBB,0.07170194415385213,0.30000000000000526,0.30000000000000004,0.0
2018-09-30,ACB,0.07337957704455567,0.29999999999999977,0.30000000000000004,0.29999999999999993
2018-09-30,STB,0.04048597746943898,0.0,0.01324707995781607,0.0
2018-09-30,SHB,0.02123230538081633,0.09999999999998978,0.08675292004218393,0.0
2018-10-31,VCB,0.4131952297616526,0.3000000000002712,0.30000000000000004,0.2640126505286712
2018-10-31,BID,0.2505615497031408,0.0,0.0,0.3
2018-10-31,CTG,0.12579240033664832,0.0,0.0,0.3
2018-10-31,MBB,0.06858240167660966,0.3000000000002712,0.30000000000000004,2.314480352330685e-17
2018-10-31,ACB,0.07223407498286923,0.30000000000020766,0.30000000000000004,0.13598734947132887
2018-10-31,STB,0.04727815494812208,0.0,0.0074757108016820445,0.0
2018-10-31,SHB,0.022356188590957286,0.09999999999924988,0.09252428919831789,0.0
2018-11-30,VCB,0.4206577372281529,0.3000000000000123,0.30000000000000004,0.3
2018-11-30,BID,0.23912094262321532,0.0,9.0660847663713e-17,0.30000000000000004
2018-11-30,CTG,0.12165598095780233,0.0,0.0,0.3
2018-11-30,MBB,0.07409243770646538,0.3000000000000123,0.30000000000000004,8.673617379884037e-19
2018-11-30,ACB,0.07312501645005808,0.3,0.29999999999999993,0.10000000000000013
2018-11-30,STB,0.049847277163667915,0.0,0.01326119172269575,0.0
2018-11-30,SHB,0.02150060787063797,0.09999999999997534,0.08673880827730414,8.673617379884037e-18
2018-12-31,VCB,0.41592995198497534,0.2999999999999994,0.3000000000000001,0.29999999999999943
2018-12-31,BID,0.25266161816474375,0.0,0.0,0.29999999999999943
2018-12-31,CTG,0.11871595293726192,0.0,0.0,0.0
2018-12-31,MBB,0.07238476299523561,0.30000000000000077,0.3000000000000001,0.29999999999999943
2018-12-31,ACB,0.07139135413738013,0.30000000000000077,0.3000000000000001,0.10000000000000159
2018-12-31,STB,0.04808885351030086,0.0,0.03947599664567444,0.0
2018-12-31,SHB,0.020827506270102557,0.09999999999999899,0.0605240033543253,1.0047024674003193e-16
2019-01-31,VCB,0.40932507065490625,0.2999999999999999,0.30000000000000004,0.299999999999999
2019-01-31,BID,0.28192718138371825,0.07821765030731931,2.4684283988565115e-17,0.29999999999999954
2019-01-31,CTG,0.10143448685571281,1.2419055588101387e-15,2.0820100630109895e-17,0.0
2019-01-31,MBB,0.06657529602454196,0.29999999999999954,0.30000000000000004,0.27922410890319654
2019-01-31,ACB,0.07219335432286167,0.29999999999999777,0.3,0.12077589109680492
2019-01-31,STB,0.04819259050704651,1.0837115026535562e-15,0.07785530824009236,0.0
2019-01-31,SHB,0.02035202025121258,0.021782349692681186,0.02214469175990757,0.0
2019-02-28,VCB,0.4289599963860478,0.3000000000000026,0.30000000000000004,0.299999999999997
2019-02-28,BID,0.2548869053892227,0.09999999999999229,3.819509946277303e-17,0.2999999999999966
2019-02-28,CTG,0.10228935532319156,0.0,7.717106117176209e-19,0.0
2019-02-28,MBB,0.0739696891291315,0.3000000000000026,0.30000000000000004,0.29999999999999694
2019-02-28,ACB,0.07083436478214113,0.3000000000000026,0.3,0.10000000000000937
2019-02-28,STB,0.04896846029782994,0.0,0.09389050699814326,0.0
2019-02-28,SHB,0.020091228692435504,0.0,0.006109493001856472,0.0
2019-03-31,VCB,0.43865589928612075,0.30000000000000066,0.30000000000000004,0.2999999999999999
2019-03-31,BID,0.25257208716840274,0.09999999999999798,3.0077368023408644e-18,0.2999999999999998
2019-03-31,CTG,0.10366232425859773,0.0,2.4541242571868758e-17,0.10000000000000006
2019-03-31,MBB,0.06966431734914577,0.30000000000000066,0.30000000000000004,7.149841135151046e-16
2019-03-31,ACB,0.06863985015797017,0.30000000000000066,0.3,0.2999999999999998
2019-03-31,STB,0.0470193410701979,0.0,0.09999999999999985,0.0
2019-03-31,SHB,0.01978618070956499,0.0,7.197303531140041e-17,0.0
2019-04-30,VCB,0.4487098647977629,0.30000000000000043,0.30000000000000004,0.2999999999999999
2019-04-30,BID,0.2558217719945651,0.09999999999999853,0.0,0.2999999999999997
2019-04-30,CTG,0.10283374285196131,0.0,2.2170066395461417e-17,0.10000000000000044
2019-04-30,MBB,0.06679151553906487,0.30000000000000043,0.30000000000000004,0.0
2019-04-30,ACB,0.06445953707257378,0.30000000000000043,0.3,0.2999999999999999
2019-04-30,STB,0.04288569609543879,0.0,0.10000000000000002,1.0902926154848098e-16
2019-04-30,SHB,0.01849787164863331,0.0,3.64534066572495e-17,6.693084501003183e-17
2019-05-31,VCB,0.4572946093829858,0.3000000000000006,0.30000000000000004,0.3
2019-05-31,BID,0.2511107183225096,0.09999999999999815,0.0,0.2999999999999998
2019-05-31,CTG,0.09840233002811305,0.0,0.0,0.1660078279296541
2019-05-31,MBB,0.06746035778177648,0.3000000000000006,0.30000000000000004,0.017045709286181973
2019-05-31,ACB,0.064621334538234,0.3000000000000006,0.3,0.21694646278416402
2019-05-31,STB,0.042427542824963284,0.0,0.09999999999999991,3.6007345514110164e-17
2019-05-31,SHB,0.01868310712141768,0.0,4.734085757131883e-17,4.3729582173103164e-17
2019-06-30,VCB,0.47157550149529787,0.3000000000000023,0.30000000000000004,0.2999999999999998
2019-06-30,BID,0.2368525386248383,0.09999999999999304,0.0,0.29999999999999993
2019-06-30,CTG,0.09789716997833918,0.0,1.1593827607738772e-17,0.1325683553382396
2019-06-30,MBB,0.06717927023029294,0.3000000000000023,0.29999999999999993,1.2835390135434009e-16
2019-06-30,ACB,0.06491532102673128,0.3000000000000023,0.30000000000000004,0.2674316446617605
2019-06-30,STB,0.043469007407744564,0.0,0.0999999999999999,0.0
2019-06-30,SHB,0.01811119123675579,0.0,3.69759751259486e-18,2.2220765014818257e-17
2019-07-31,VCB,0.4855590473781115,0.30000000000000043,0.29999999999999977,0.29999999999999993
2019-07-31,BID,0.23396594997198109,0.09999999999999853,0.0,0.29999999999999993
2019-07-31,CTG,0.09226216994501933,0.0,0.0,0.1000000000000005
2019-07-31,MBB,0.06617366710697148,0.30000000000000043,0.3,0.0
2019-07-31,ACB,0.06351857652726685,0.30000000000000043,0.30000000000000004,0.2999999999999996
2019-07-31,STB,0.04121374743249234,1.5627286937710808e-16,0.10000000000000013,0.0
2019-07-31,SHB,0.01730684163815746,4.651743336025913e-17,4.687396826235868e-17,4.900293983737244e-17
2019-08-31,VCB,0.5005103166001259,0.3000000000000004,0.3000000000000001,0.29999999999999993
2019-08-31,BID,0.23737511540456543,0.09999999999999874,0.0,0.299999999999999
2019-08-31,CTG,0.08903923696142076,0.0,0.0,0.10000000000000053
2019-08-31,MBB,0.06369084421357149,0.3000000000000004,0.3000000000000001,4.80271361388721e-16
2019-08-31,ACB,0.05899166259938924,0.3000000000000004,0.3000000000000001,0.3
2019-08-31,STB,0.035207001227755316,0.0,0.09999999999999955,0.0
2019-08-31,SHB,0.015185822993171814,0.0,6.454045765056016e-17,8.831362318119844e-17
2019-09-30,VCB,0.48336946526651503,0.3000000000000034,0.30000000000000016,0.3000000000000001
2019-09-30,BID,0.25836741976005456,0.09999999999998983,2.921554120164316e-17,0.3000000000000001
2019-09-30,CTG,0.08632798492404417,0.0,4.7401915185095535e-17,0.09683843148696485
2019-09-30,MBB,0.06603710322797247,0.3000000000000034,0.30000000000000016,0.0031615685130348937
2019-09-30,ACB,0.057285483164288366,0.3000000000000034,0.3000000000000001,0.3000000000000001
2019-09-30,STB,0.03411146763665503,0.0,0.0999999999999995,0.0
2019-09-30,SHB,0.014501076020470599,0.0,3.7051003466062315e-17,7.425896786239724e-17
2019-10-31,VCB,0.48913622496480197,0.3000000000000002,0.3000000000000003,0.3
2019-10-31,BID,0.2514816747546171,0.09999999999999912,0.0,0.29999999999999977
2019-10-31,CTG,0.08659553454265762,0.0,1.721738534695214e-17,0.07214472592764988
2019-10-31,MBB,0.067398722628637,0.3000000000000002,0.3000000000000003,0.02785527407235051
2019-10-31,ACB,0.057760485017239405,0.3000000000000002,0.3000000000000003,0.29999999999999977
2019-10-31,STB,0.03313294451168758,6.271457974662188e-17,0.09999999999999913,0.0
2019-10-31,SHB,0.014494413580359333,0.0,4.8685483388349086e-17,3.196705004043528e-17
2019-11-30,VCB,0.49863484789490853,0.30000000000000154,0.29999999999999993,0.29999999999999966
2019-11-30,BID,0.24740793926251675,0.09999999999999544,0.0,0.29999999999999966
2019-11-30,CTG,0.0859855755406476,0.0,0.0,0.0
2019-11-30,MBB,0.06491428036781709,0.30000000000000154,0.28468592513836005,0.2652359937846456
2019-11-30,ACB,0.05684762038461487,0.30000000000000154,0.3,0.1347640062153551
2019-11-30,STB,0.032374816902417385,0.0,0.11531407486164003,0.0
2019-11-30,SHB,0.013834919647077799,0.0,4.911482669269909e-18,0.0
2019-12-31,VCB,0.4949423097533501,0.29999999999999993,0.30000000000000004,0.30000000000000004
2019-12-31,BID,0.2604106775462135,0.10000000000000021,0.0,0.3000000000000001
2019-12-31,CTG,0.08154750279590472,0.0,0.0,0.05704838748817792
2019-12-31,MBB,0.06375858675319639,0.29999999999999993,0.28029718994290137,0.04295161251182207
2019-12-31,ACB,0.05558627477853974,0.29999999999999993,0.30000000000000004,0.30000000000000004
2019-12-31,STB,0.03089182918810231,0.0,0.11970281005709853,0.0
2019-12-31,SHB,0.012862819184693418,3.892004761982246e-17,1.6060087390624506e-18,0.0
2020-01-31,VCB,0.4946551777661319,0.30000000000000104,0.2900180700456005,0.30000000000000004
2020-01-31,BID,0.27799861912567714,0.09999999999999681,1.2445668559411647e-17,0.2999999999999999
2020-01-31,CTG,0.07802702696264224,0.0,2.9019425062254505e-17,0.05437632598579884
2020-01-31,MBB,0.05611261894350835,0.30000000000000104,0.26929480124919636,0.05293104163223312
2020-01-31,ACB,0.051371231764019136,0.30000000000000104,0.29999999999999993,0.29269263238196813
2020-01-31,STB,0.028796563433638667,0.0,0.14068712870520308,1.2033449878243328e-16
2020-01-31,SHB,0.013038762004382828,0.0,0.0,4.7545013746442676e-17
2020-02-29,VCB,0.4676693439192611,0.29999999999999905,0.27684453224389455,0.2999999999999999
2020-02-29,BID,0.298280576635962,0.2999999999999991,4.0261039299713905e-17,0.29999999999999993
2020-02-29,CTG,0.08765675140006587,0.0,8.074003691021079e-18,0.21821967829585182
2020-02-29,MBB,0.053951754220101115,0.26943148407784967,0.23720666566752893,0.03556665812078565
2020-02-29,ACB,0.049843346825537704,0.130568515922152,0.30000000000000004,0.1462136635833628
2020-02-29,STB,0.02810087244121369,2.217268218031431e-16,0.18594880208857645,3.337710642060578e-17
2020-02-29,SHB,0.01449735455785855,0.0,7.768725982352349e-18,0.0
2020-03-31,VCB,0.4480473261908283,0.2999999999999999,0.2934759122890871,0.30000000000000004
2020-03-31,BID,0.27173950456811335,0.2999999999999997,2.6652275410914274e-17,0.30000000000000004
2020-03-31,CTG,0.09533564440208528,0.0,0.0,0.0
2020-03-31,MBB,0.054535927861418136,0.3,0.13917844540742483,0.1
2020-03-31,ACB,0.05627964447549425,0.10000000000000023,0.3,0.0
2020-03-31,VIB,0.01800403747931694,5.551115123125783e-17,0.06180041931117702,0.2999999999999998
2020-03-31,STB,0.03295758938885642,2.7755575615628914e-17,0.20554522299231107,0.0
2020-03-31,SHB,0.02310032563388732,3.469446951953614e-17,0.0,1.2914224634575865e-16
2020-04-30,VCB,0.4656844906542075,0.29999999999999993,0.29999999999999993,0.29999999999999977
2020-04-30,BID,0.25449660187906525,0.24250889341858498,0.0,0.30000000000000004
2020-04-30,CTG,0.08798531743522583,0.0,5.4102983900914255e-18,1.2690037792562535e-16
2020-04-30,MBB,0.050055256577851835,0.19599655726129903,0.14731293414650945,0.17494161968306016
2020-04-30,ACB,0.054967439908589676,0.18266145130692463,0.3,7.748600367108595e-17
2020-04-30,VIB,0.017614459957014703,1.6949865147957498e-16,0.06258169380840845,0.22505838031693967
2020-04-30,STB,0.028651394628870456,4.0264756717553455e-16,0.19010537204508207,8.918576552517907e-17
2020-04-30,SHB,0.04054503895917478,0.07883309801319084,2.393101741165581e-17,1.2076080448565063e-16
2020-05-31,VCB,0.4489799631618181,0.2999999999999999,0.3,0.09999999999999926
2020-05-31,BID,0.2581610145659045,0.3,4.6393793526650944e-18,0.3000000000000003
2020-05-31,CTG,0.08992575082551992,0.0,0.0,0.0
2020-05-31,MBB,0.05182018466053141,9.159339953157541e-16,0.1292414814585069,1.5763346182351398e-16
2020-05-31,ACB,0.055653387457228594,0.09999999999999933,0.3,1.2786004222251403e-17
2020-05-31,VIB,0.017556355647269428,0.0,0.003073035887170855,0.2999999999999999
2020-05-31,STB,0.03139726397023112,0.0,3.6562357068785164e-17,0.0
2020-05-31,SHB,0.046506079711496895,0.3,0.26768548265432235,0.3000000000000003
2020-06-30,VCB,0.4813675348230021,0.30000000000000193,0.3,0.30000000000000004
2020-06-30,BID,0.2488120310206114,0.30000000000000193,0.0,0.30000000000000004
2020-06-30,CTG,0.08661164820055274,0.0,7.795376907753018e-18,0.061554638205762645
2020-06-30,MBB,0.04777790251693282,0.0,0.092299689349306,4.1108139905005906e-17
2020-06-30,ACB,0.053167648949814746,0.09999999999999427,0.3,0.0
2020-06-30,VIB,0.01684076439868455,0.0,0.05666058341288051,0.03844536179423717
2020-06-30,STB,0.03040631124077133,0.0,0.0,0.0
2020-06-30,SHB,0.03501615884963044,0.30000000000000193,0.25103972723781354,0.30000000000000004
2020-07-31,VCB,0.4759641211914356,0.2999999999999997,0.3,0.299999999999999
2020-07-31,BID,0.2467578473172859,0.3,0.0,0.29999999999999977
2020-07-31,CTG,0.08699401183974959,0.0,3.284160863951297e-17,0.06631862004454678
2020-07-31,MBB,0.048425885666487124,1.97758476261356e-16,0.11034718530333369,3.679584504898919e-17
2020-07-31,ACB,0.0555322482512273,0.1,0.29999999999999993,0.0
2020-07-31,VIB,0.01889362402429102,1.6653345369377348e-16,0.023636913184427375,0.033681379955454636
2020-07-31,STB,0.03329724810168654,0.0,0.0,0.0
2020-07-31,SHB,0.03413501360783695,0.3,0.26601590151223903,0.2999999999999999
2020-08-31,VCB,0.47027639097854373,0.2999999999999936,0.2392968219045247,0.30000000000000004
2020-08-31,BID,0.24783986591706642,0.2999999999999949,1.3160331592800523e-17,0.3
2020-08-31,CTG,0.08886580210154972,6.290022620597177e-15,1.2978057253816145e-17,0.09999999999999998
2020-08-31,MBB,0.04768111538006744,1.5089349854249118e-15,0.0,0.0
2020-08-31,ACB,0.05687410116454563,0.0018821080426198742,0.3,0.30000000000000004
2020-08-31,VIB,0.02027922465214109,4.739122234833498e-15,0.0,0.0
2020-08-31,STB,0.03248416727103891,4.010817895795833e-15,0.0,0.0
2020-08-31,SHB,0.03218456526478311,0.299999999999993,0.16070317809547524,0.0
2020-08-31,KLB,0.003514767270263919,0.09811789195738216,0.3,5.327635420009094e-17
2020-09-30,VCB,0.45543166204004115,0.2999999999999994,0.24647677168079404,0.2565455128617431
2020-09-30,BID,0.24677148699547719,0.20539040556856403,0.0,0.2999999999999997
2020-09-30,CTG,0.09604054379930645,1.423775789534803e-16,0.0,1.3120142003185613e-16
2020-09-30,MBB,0.04844353077295106,0.0,2.5570066656634648e-17,0.0
2020-09-30,ACB,0.062104252058670185,0.0350001511915649,0.3,1.0099667290190825e-16
2020-09-30,VIB,0.02210968883260348,0.0,0.0,0.1434544871382569
2020-09-30,STB,0.03211091972220547,0.0,7.943716538700253e-18,0.0
2020-09-30,SHB,0.033760328762274465,0.2999999999999994,0.1535232283192059,0.2999999999999999
2020-09-30,KLB,0.003227587016470446,0.15960944323987225,0.3,1.126779695767218e-16
2020-10-31,VCB,0.4097891678519959,0.2999999999999993,0.3,0.29999999999999977
2020-10-31,BID,0.21840771590173974,0.13711338503483458,0.0,0.29999999999999966
2020-10-31,CTG,0.08812569866779624,2.709010308588625e-16,9.38113897861507e-18,0.0
2020-10-31,MBB,0.04731035259393068,2.9359431406522607e-16,0.0,0.0
2020-10-31,ACB,0.05855657413023692,0.0,0.24027993257454522,0.1000000000000007
2020-10-31,VPB,0.08165742227733495,4.933636465433638e-16,1.2748914310315267e-18,0.0
2020-10-31,VIB,0.024706440826207866,0.058565915006889624,1.1744430366088216e-17,0.29999999999999977
2020-10-31,STB,0.035139276475893606,5.629087292835028e-16,0.0,0.0
2020-10-31,SHB,0.033223731293119625,0.29999999999999977,0.15972006742545472,1.0408976630520046e-17
2020-10-31,KLB,0.003083619981744451,0.20432069995827504,0.3,0.0
2020-11-30,VCB,0.40475228286085224,0.29999999999998644,0.3,0.09999999999999915
2020-11-30,BID,0.20621528177362436,0.0029082010155101674,6.840706514115401e-17,0.3000000000000002
2020-11-30,CTG,0.09631286426146039,9.406829662608022e-15,5.573961384461877e-19,0.0
2020-11-30,MBB,0.04907364745610956,1.4758801829647152e-15,0.0,6.5542373963189615e-18
2020-11-30,ACB,0.06276083668091123,5.434478074045848e-15,0.24083725367405207,0.0
2020-11-30,VPB,0.08117525375144975,2.8092527669945965e-15,0.0,0.0
2020-11-30,VIB,0.029272735346864934,0.17456524393284079,2.505371054766723e-17,0.30000000000000016
2020-11-30,STB,0.03388850811310761,2.4770443274990917e-15,1.393694220276492e-17,0.0
2020-11-30,SHB,0.033245700348385886,0.28680445318908576,0.15916274632594796,0.3000000000000002
2020-11-30,KLB,0.003302889407233823,0.23572210186255543,0.3,3.28851131980119e-16
2020-12-31,VCB,0.4002128161416006,0.29924552682014266,0.3,0.10000000000000026
2020-12-31,BID,0.19712584143314524,6.751528835818576e-15,9.2838527974522e-18,0.29999999999999977
2020-12-31,CTG,0.09818191816598273,3.4769456250290765e-15,0.0,0.0
2020-12-31,MBB,0.049489864826999096,1.713540131150581e-15,2.778350213685085e-17,0.0
2020-12-31,ACB,0.0625492372734785,1.789131257187686e-15,0.24043351611484234,0.0
2020-12-31,VPB,0.08128247539294639,4.5135873210427255e-15,0.0,5.502038778559251e-17
2020-12-31,VIB,0.026079600681176086,0.26830258501547904,0.0,0.29999999999999977
2020-12-31,STB,0.03293930380966407,5.29742864581654e-15,0.0,0.0
2020-12-31,SHB,0.032391611579191563,0.26598249284557657,0.15956648388515757,0.2999999999999997
2020-12-31,LPB,0.016567040454991664,8.58033882575226e-15,3.632649047768583e-17,0.0
2020-12-31,KLB,0.003180290240824119,0.1664693953187696,0.3,1.2783000123733114e-16
2021-01-31,VCB,0.38589245693718344,0.2463612567391031,0.2999999999999999,0.10000000000000019
2021-01-31,BID,0.20915458894065975,6.217396599861037e-15,2.44402453599675e-18,0.29999999999999977
2021-01-31,CTG,0.09333601998502422,1.7355866690191693e-15,0.0,0.0
2021-01-31,MBB,0.05084980020519638,1.5443529336074297e-14,0.0,5.053995650432606e-18
2021-01-31,ACB,0.05866680582095869,0.0,0.22142716987526953,3.505299819593041e-17
2021-01-31,VPB,0.08958329503296315,4.306581750413643e-15,0.0,0.0
2021-01-31,VIB,0.027827084029568776,0.2592107705144382,3.231188033049397e-17,0.29999999999999977
2021-01-31,STB,0.034523836561692424,7.946369992675405e-15,4.513002293003777e-17,0.0
2021-01-31,SHB,0.02942985430904806,0.2107646428283165,0.1642100074013773,0.29999999999999977
2021-01-31,LPB,0.016508883853818677,2.9059143045485415e-15,0.01436282272335324,4.883246584874709e-16
2021-01-31,KLB,0.00422737432388652,0.28366332991810367,0.29999999999999993,1.4330474825626187e-17
2021-02-28,VCB,0.3913614784322976,0.18125077218752972,0.25531814262195357,0.0
2021-02-28,BID,0.1860428004380146,0.0,1.0820689229488372e-17,0.3
