Date,Ticker,w_mkt,w_TAN,w_BL,w_BL_KIO,w_EW
2018-03-31,MBB,0.07355646741773565,0.2999999999999999,0.0,0.0,0.14285714285714285
2018-03-31,ACB,0.06738985595471712,0.2999999999999998,0.0,0.2999999999999996,0.14285714285714285
2018-03-31,STB,0.04826662925975711,0.0,0.10044725773935291,4.0604602860686344e-16,0.14285714285714285
2018-03-31,SHB,0.02754292096912852,0.07795605876267667,1.0662991492245446e-16,8.620007655799661e-18,0.14285714285714285
2018-04-30,VCB,0.38932759199594164,0.3000000000000001,0.29999999999999993,0.30000000000000077,0.14285714285714285
2018-04-30,BID,0.26005558917678745,0.019358284511748636,0.3,0.2999999999999998,0.14285714285714285
2018-04-30,CTG,0.13295897704743184,0.0,0.3,0.09999999999999862,0.14285714285714285
2018-04-30,MBB,0.07292024278985179,0.3000000000000001,1.928447394757371e-17,0.0,0.14285714285714285
2018-04-30,ACB,0.07238831368106192,0.3000000000000001,0.0015650193429794614,0.30000000000000077,0.14285714285714285
2018-04-30,STB,0.04570417583125656,0.0,0.09707414467031918,0.0,0.14285714285714285
2018-04-30,SHB,0.026645109477668866,0.08064171548825098,0.001360835986701486,0.0,0.14285714285714285
2018-05-31,VCB,0.3882733625317952,0.3,0.3,0.2999999999999999,0.14285714285714285
2018-05-31,BID,0.2535512015751838,0.05679300150938544,0.3,0.29999999999999954,0.14285714285714285
2018-05-31,CTG,0.1320019907103175,1.1141532231097058e-16,0.28516247267313066,0.29999999999999977,0.14285714285714285
2018-05-31,MBB,0.07371487182418254,0.3000000000000003,0.0,0.0,0.14285714285714285
2018-05-31,ACB,0.07702149162578531,0.3000000000000003,0.008513805023052923,0.10000000000000084,0.14285714285714285
2018-05-31,STB,0.04786178701265981,0.0,0.10053698509552592,0.0,0.14285714285714285
2018-05-31,SHB,0.027575294720075808,0.043206998490613845,0.005786737208290606,2.0816681711721682e-17,0.14285714285714285
2018-06-30,VCB,0.39558204729664975,0.30000000000000066,0.3,0.24714368483025634,0.14285714285714285
2018-06-30,BID,0.23207750584601541,0.021900432274645058,0.3,0.2999999999999998,0.14285714285714285
2018-06-30,CTG,0.1379031233893871,0.0,0.3,0.3,0.14285714285714285
2018-06-30,MBB,0.08100809963760584,0.30000000000000066,0.0,4.58092000785755e-17,0.14285714285714285
2018-06-30,ACB,0.08212523708148371,0.30000000000000066,0.0008839555416761811,0.15285631516974366,0.14285714285714285
2018-06-30,STB,0.045875173269390467,0.0,0.09911604445832384,2.1156927987354866e-16,0.14285714285714285
2018-06-30,SHB,0.0254288134794677,0.07809956772535302,9.01273126517231e-19,0.0,0.14285714285714285
2018-07-31,VCB,0.43842074105021134,0.3000000000000131,0.3,0.18196695894249648,0.14285714285714285
2018-07-31,BID,0.21328975221175012,0.0,0.3,0.3,0.14285714285714285
2018-07-31,CTG,0.12760357123834096,0.02064178124176303,0.29999999999999993,0.2999999999999999,0.14285714285714285
2018-07-31,MBB,0.07537609958608386,0.3000000000000131,2.072762657014707e-17,0.0,0.14285714285714285
2018-07-31,ACB,0.07554461389082136,0.3000000000000131,5.0307205361953324e-18,0.00919541682823969,0.14285714285714285
2018-07-31,STB,0.04661323753634766,0.0,0.10000000000000003,2.340343051229193e-16,0.14285714285714285
2018-07-31,SHB,0.023151984486444708,0.07935821875819761,0.0,0.20883762422926389,0.14285714285714285
2018-08-31,VCB,0.43890643740845325,0.29999999999999927,0.3,0.1000000000000002,0.14285714285714285
2018-08-31,BID,0.21409927615508662,8.287154255503238e-16,0.29999999999999993,0.29999999999999993,0.14285714285714285
2018-08-31,CTG,0.12323648693835815,0.047302740668226796,0.3,0.29999999999999993,0.14285714285714285
2018-08-31,MBB,0.07974595567345576,0.30000000000000004,4.315373631286603e-18,0.0,0.14285714285714285
2018-08-31,ACB,0.07542242986682503,0.30000000000000004,0.0,0.29999999999999993,0.14285714285714285
2018-08-31,STB,0.04586785956737383,0.0,0.10000000000000003,0.0,0.14285714285714285
2018-08-31,SHB,0.022721554390447263,0.05269725933177294,0.0,0.0,0.14285714285714285
2018-09-30,VCB,0.41753959489035736,0.30000000000000154,0.2999999999999999,0.09999999999999969,0.14285714285714285
2018-09-30,BID,0.2493637673737072,0.0,0.29999999999999993,0.30000000000000004,0.14285714285714285
2018-09-30,CTG,0.12629683368727238,0.0,0.29999999999999993,0.30000000000000004,0.14285714285714285
2018-09-30,MBB,0.07170194415385213,0.30000000000000154,1.6416136641394299e-16,0.0,0.14285714285714285
2018-09-30,ACB,0.07337957704455567,0.30000000000000154,4.7587713350622976e-17,0.30000000000000004,0.14285714285714285
2018-09-30,STB,0.04048597746943898,0.0,0.10000000000000021,9.329584301424086e-17,0.14285714285714285
2018-09-30,SHB,0.02123230538081633,0.09999999999999543,0.0,0.0,0.14285714285714285
2018-10-31,VCB,0.4131952297616526,0.30000000000014265,0.3,0.29999999999999993,0.14285714285714285
2018-10-31,BID,0.2505615497031408,0.0,0.29999999999999993,0.09999999999999977,0.14285714285714285
2018-10-31,CTG,0.12579240033664832,0.0,0.3,0.29999999999999993,0.14285714285714285
2018-10-31,MBB,0.06858240167660966,0.30000000000014265,1.6993331956035216e-17,4.440892098500625e-16,0.14285714285714285
2018-10-31,ACB,0.07223407498286923,0.3000000000001121,0.0,0.29999999999999993,0.14285714285714285
2018-10-31,STB,0.04727815494812208,0.0,0.10000000000000013,0.0,0.14285714285714285
2018-10-31,SHB,0.022356188590957286,0.09999999999960259,0.0,0.0,0.14285714285714285
2018-11-30,VCB,0.4206577372281529,0.3000000000000006,0.2999999999999996,0.3000000000000001,0.14285714285714285
2018-11-30,BID,0.23912094262321532,0.0,0.29999999999999993,0.09999999999999967,0.14285714285714285
2018-11-30,CTG,0.12165598095780233,0.0,0.29999999999999977,0.3000000000000001,0.14285714285714285
2018-11-30,MBB,0.07409243770646538,0.3000000000000006,3.749915072080508e-17,0.0,0.14285714285714285
2018-11-30,ACB,0.07312501645005808,0.3000000000000006,4.662069341687668e-17,0.3000000000000001,0.14285714285714285
2018-11-30,STB,0.049847277163667915,0.0,0.10000000000000027,0.0,0.14285714285714285
2018-11-30,SHB,0.02150060787063797,0.09999999999999822,4.085133561830872e-16,2.0393056909288774e-17,0.14285714285714285
2018-12-31,VCB,0.41592995198497534,0.3000000000000022,0.3,0.29999999999999966,0.14285714285714285
2018-12-31,BID,0.25266161816474375,0.0,0.3,0.10000000000000056,0.14285714285714285
2018-12-31,CTG,0.11871595293726192,0.0,0.2999999999999995,0.29999999999999993,0.14285714285714285
2018-12-31,MBB,0.07238476299523561,0.3000000000000022,0.0,0.0,0.14285714285714285
2018-12-31,ACB,0.07139135413738013,0.30000000000000043,1.2308067624209838e-17,0.29999999999999993,0.14285714285714285
2018-12-31,STB,0.04808885351030086,0.0,0.0963730411814673,0.0,0.14285714285714285
2018-12-31,SHB,0.020827506270102557,0.09999999999999523,0.0036269588185332013,0.0,0.14285714285714285
2019-01-31,VCB,0.40932507065490625,0.30000000000000737,0.30000000000000004,0.2999999999999997,0.14285714285714285
2019-01-31,BID,0.28192718138371825,0.07369372354963022,0.30000000000000004,0.2999999999999993,0.14285714285714285
2019-01-31,CTG,0.10143448685571281,0.0,0.30000000000000004,0.2999999999999994,0.14285714285714285
2019-01-31,MBB,0.06657529602454196,0.30000000000000737,0.0,1.229918944467555e-15,0.14285714285714285
2019-01-31,ACB,0.07219335432286167,0.30000000000000737,0.0,0.10000000000000024,0.14285714285714285
2019-01-31,STB,0.04819259050704651,0.0,0.05468921771009022,0.0,0.14285714285714285
2019-01-31,SHB,0.02035202025121258,0.026306276450347603,0.04531078228990967,0.0,0.14285714285714285
2019-02-28,VCB,0.4289599963860478,0.3000000000000003,0.30000000000000004,0.3000000000000011,0.14285714285714285
2019-02-28,BID,0.2548869053892227,0.0999999999999991,0.30000000000000004,0.30000000000000077,0.14285714285714285
2019-02-28,CTG,0.10228935532319156,0.0,0.30000000000000004,0.09999999999999686,0.14285714285714285
2019-02-28,MBB,0.0739696891291315,0.3000000000000003,1.7690237645276447e-17,0.0,0.14285714285714285
2019-02-28,ACB,0.07083436478214113,0.3000000000000003,0.0,0.0,0.14285714285714285
2019-02-28,STB,0.04896846029782994,0.0,0.05360574374915045,0.3000000000000011,0.14285714285714285
2019-02-28,SHB,0.020091228692435504,0.0,0.04639425625084963,0.0,0.14285714285714285
2019-03-31,VCB,0.43865589928612075,0.3000000000000009,0.29999999999999993,0.2999999999999999,0.14285714285714285
2019-03-31,BID,0.25257208716840274,0.09999999999999744,0.3,0.29999999999999993,0.14285714285714285
2019-03-31,CTG,0.10366232425859773,0.0,0.29999999999999993,0.0,0.14285714285714285
2019-03-31,MBB,0.06966431734914577,0.3000000000000009,0.0,0.1000000000000004,0.14285714285714285
2019-03-31,ACB,0.06863985015797017,0.3000000000000009,0.0,0.29999999999999993,0.14285714285714285
2019-03-31,STB,0.0470193410701979,0.0,0.046761379946362674,0.0,0.14285714285714285
2019-03-31,SHB,0.01978618070956499,0.0,0.053238620053637505,0.0,0.14285714285714285
2019-04-30,VCB,0.4487098647977629,0.30000000000000054,0.3,0.30000000000000004,0.14285714285714285
2019-04-30,BID,0.2558217719945651,0.09999999999999833,0.3,0.30000000000000004,0.14285714285714285
2019-04-30,CTG,0.10283374285196131,0.0,0.29999999999999993,3.469446951953615e-16,0.14285714285714285
2019-04-30,MBB,0.06679151553906487,0.30000000000000054,1.5212904354996108e-17,0.0999999999999996,0.14285714285714285
2019-04-30,ACB,0.06445953707257378,0.30000000000000054,3.9285370434666304e-17,0.30000000000000004,0.14285714285714285
2019-04-30,STB,0.04288569609543879,0.0,0.0468956300189688,0.0,0.14285714285714285
2019-04-30,SHB,0.01849787164863331,0.0,0.05310436998103128,0.0,0.14285714285714285
2019-05-31,VCB,0.4572946093829858,0.3000000000000007,0.30000000000000004,0.28380082744142043,0.14285714285714285
2019-05-31,BID,0.2511107183225096,0.09999999999999788,0.30000000000000004,0.0,0.14285714285714285
2019-05-31,CTG,0.09840233002811305,0.0,0.30000000000000004,0.0,0.14285714285714285
2019-05-31,MBB,0.06746035778177648,0.3000000000000007,8.806448405781782e-17,0.12145937403943381,0.14285714285714285
2019-05-31,ACB,0.064621334538234,0.3000000000000007,0.0,6.290445314874627e-17,0.14285714285714285
2019-05-31,STB,0.042427542824963284,0.0,0.05514288451064203,0.2999999999999999,0.14285714285714285
2019-05-31,SHB,0.01868310712141768,0.0,0.044857115489357856,0.29473979851914583,0.14285714285714285
2019-06-30,VCB,0.47157550149529787,0.3000000000000013,0.3,0.3000000000000004,0.14285714285714285
2019-06-30,BID,0.2368525386248383,0.0999999999999961,0.3,0.3000000000000004,0.14285714285714285
2019-06-30,CTG,0.09789716997833918,0.0,0.3,0.3000000000000002,0.14285714285714285
2019-06-30,MBB,0.06717927023029294,0.3000000000000013,0.0,6.349087922075122e-16,0.14285714285714285
2019-06-30,ACB,0.06491532102673128,0.3000000000000013,3.7574074191704477e-17,0.0999999999999984,0.14285714285714285
2019-06-30,STB,0.043469007407744564,0.0,0.054993356599084185,0.0,0.14285714285714285
2019-06-30,SHB,0.01811119123675579,0.0,0.045006643400915855,0.0,0.14285714285714285
2019-07-31,VCB,0.4855590473781115,0.30000000000000004,0.29999999999999993,0.30000000000000027,0.14285714285714285
2019-07-31,BID,0.23396594997198109,0.10000000000000009,0.3,0.30000000000000027,0.14285714285714285
2019-07-31,CTG,0.09226216994501933,0.0,0.3,0.30000000000000027,0.14285714285714285
2019-07-31,MBB,0.06617366710697148,0.3,0.0,1.2766395992214745e-16,0.14285714285714285
2019-07-31,ACB,0.06351857652726685,0.2999999999999999,0.0,0.0999999999999992,0.14285714285714285
2019-07-31,STB,0.04121374743249234,5.551115123125784e-17,0.04894097964397884,0.0,0.14285714285714285
2019-07-31,SHB,0.01730684163815746,0.0,0.051059020356021334,0.0,0.14285714285714285
2019-08-31,VCB,0.5005103166001259,0.30000000000000004,0.29999999999999993,0.3000000000000001,0.14285714285714285
2019-08-31,BID,0.23737511540456543,0.09999999999999974,0.3,0.3000000000000001,0.14285714285714285
2019-08-31,CTG,0.08903923696142076,0.0,0.30000000000000004,0.3,0.14285714285714285
2019-08-31,MBB,0.06369084421357149,0.30000000000000004,8.464364698345635e-17,0.09999999999999963,0.14285714285714285
2019-08-31,ACB,0.05899166259938924,0.30000000000000004,5.688807136782743e-17,4.163336342344338e-17,0.14285714285714285
2019-08-31,STB,0.035207001227755316,0.0,0.05254581453381063,9.521958036222661e-17,0.14285714285714285
2019-08-31,SHB,0.015185822993171814,1.1102230246251568e-16,0.047454185466189146,0.0,0.14285714285714285
2019-09-30,VCB,0.48336946526651503,0.300000000000009,0.3,0.29999999999999966,0.14285714285714285
2019-09-30,BID,0.25836741976005456,0.09999999999997294,0.3,0.0,0.14285714285714285
2019-09-30,CTG,0.08632798492404417,0.0,0.3,0.29999999999999966,0.14285714285714285
2019-09-30,MBB,0.06603710322797247,0.300000000000009,0.017073655416467957,0.09999999999999824,0.14285714285714285
2019-09-30,ACB,0.057285483164288366,0.300000000000009,0.0,0.29999999999999855,0.14285714285714285
2019-09-30,STB,0.03411146763665503,0.0,0.03393540358502121,4.09394740330526e-15,0.14285714285714285
2019-09-30,SHB,0.014501076020470599,0.0,0.04899094099851096,0.0,0.14285714285714285
2019-10-31,VCB,0.48913622496480197,0.30000000000000293,0.3,0.2999999999999999,0.14285714285714285
2019-10-31,BID,0.2514816747546171,0.09999999999999121,0.30000000000000004,0.2999999999999999,0.14285714285714285
2019-10-31,CTG,0.08659553454265762,0.0,0.30000000000000004,0.2999999999999999,0.14285714285714285
2019-10-31,MBB,0.067398722628637,0.30000000000000293,0.021000784926098127,3.330669073875468e-16,0.14285714285714285
2019-10-31,ACB,0.057760485017239405,0.30000000000000293,3.353284987111315e-17,0.10000000000000023,0.14285714285714285
2019-10-31,STB,0.03313294451168758,0.0,0.03701200724698074,0.0,0.14285714285714285
2019-10-31,SHB,0.014494413580359333,0.0,0.041987207826920996,0.0,0.14285714285714285
2019-11-30,VCB,0.49863484789490853,0.30000000000000077,0.3,0.3000000000000006,0.14285714285714285
2019-11-30,BID,0.24740793926251675,0.09999999999999759,0.30000000000000004,0.3000000000000002,0.14285714285714285
2019-11-30,CTG,0.0859855755406476,0.0,0.30000000000000004,0.2999999999999999,0.14285714285714285
2019-11-30,MBB,0.06491428036781709,0.30000000000000077,0.030499494918745658,0.0,0.14285714285714285
2019-11-30,ACB,0.05684762038461487,0.30000000000000077,8.854016382133753e-17,0.0999999999999992,0.14285714285714285
2019-11-30,STB,0.032374816902417385,0.0,0.03824993207273749,0.0,0.14285714285714285
2019-11-30,SHB,0.013834919647077799,6.454045765056029e-17,0.03125057300851669,0.0,0.14285714285714285
2019-12-31,VCB,0.4949423097533501,0.3000000000000014,0.30000000000000004,0.30000000000000027,0.14285714285714285
2019-12-31,BID,0.2604106775462135,0.09999999999999284,0.3,0.30000000000000027,0.14285714285714285
2019-12-31,CTG,0.08154750279590472,0.0,0.3,0.09999999999999601,0.14285714285714285
2019-12-31,MBB,0.06375858675319639,0.30000000000000293,0.02297830399505868,0.30000000000000027,0.14285714285714285
2019-12-31,ACB,0.05558627477853974,0.30000000000000293,0.0,3.0704605524789513e-15,0.14285714285714285
2019-12-31,STB,0.03089182918810231,0.0,0.020825397277191026,0.0,0.14285714285714285
2019-12-31,SHB,0.012862819184693418,0.0,0.056196298727750504,0.0,0.14285714285714285
2020-01-31,VCB,0.4946551777661319,0.30000000000006033,0.3,0.29999999999999993,0.14285714285714285
2020-01-31,BID,0.27799861912567714,0.09999999999981901,0.30000000000000004,0.29999999999999993,0.14285714285714285
2020-01-31,CTG,0.07802702696264224,0.0,0.30000000000000004,0.29999999999999993,0.14285714285714285
2020-01-31,MBB,0.05611261894350835,0.30000000000006033,0.021922050250282998,9.714451465470117e-17,0.14285714285714285
2020-01-31,ACB,0.051371231764019136,0.30000000000006033,8.201141228203095e-17,0.10000000000000026,0.14285714285714285
2020-01-31,STB,0.028796563433638667,0.0,0.007210431670779632,0.0,0.14285714285714285
2020-01-31,SHB,0.013038762004382828,0.0,0.07086751807893726,0.0,0.14285714285714285
2020-02-29,VCB,0.4676693439192611,0.30000000000000004,0.2999999999999999,0.3,0.14285714285714285
2020-02-29,BID,0.298280576635962,0.25588641473329343,0.29999999999999993,0.30000000000000004,0.14285714285714285
2020-02-29,CTG,0.08765675140006587,4.2125053629657257e-16,0.2880482804512111,0.1504840975887864,0.14285714285714285
2020-02-29,MBB,0.053951754220101115,0.28040752372520744,0.03875009112234513,0.015377372702510217,0.14285714285714285
2020-02-29,ACB,0.049843346825537704,0.16370606154149858,7.455142286638236e-17,0.23413852970870347,0.14285714285714285
2020-02-29,STB,0.02810087244121369,1.0604026599863584e-16,0.012308596002807,0.0,0.14285714285714285
2020-02-29,SHB,0.01449735455785855,0.0,0.06089303242363675,1.6816781012707378e-17,0.14285714285714285
2020-03-31,VCB,0.4480473261908283,0.29999999999999977,0.29999999999999993,0.30000000000000004,0.125
2020-03-31,BID,0.27173950456811335,0.29999999999999977,0.29999999999999993,0.29999999999999993,0.125
2020-03-31,CTG,0.09533564440208528,0.0,0.24098641395918466,0.0,0.125
2020-03-31,MBB,0.054535927861418136,0.29999999999999977,0.050333520577822914,5.096791291150306e-16,0.125
2020-03-31,ACB,0.05627964447549425,0.10000000000000064,0.0,0.2978982432926516,0.125
2020-03-31,VIB,0.01800403747931694,0.0,0.04909653002994743,0.1021017567073476,0.125
2020-03-31,STB,0.03295758938885642,0.0,0.019839452215323423,0.0,0.125
2020-03-31,SHB,0.02310032563388732,0.0,0.03974408321772174,2.974412185002069e-16,0.125
2020-04-30,VCB,0.4656844906542075,0.2999999999999996,0.30000000000000004,0.2999999999999999,0.125
2020-04-30,BID,0.25449660187906525,0.19117235604805252,0.30000000000000004,0.30000000000000004,0.125
2020-04-30,CTG,0.08798531743522583,0.0,0.22714125816815564,0.18084734728131283,0.125
2020-04-30,MBB,0.050055256577851835,0.19223225164374613,0.06968626089263825,2.268244404838183e-17,0.125
2020-04-30,ACB,0.054967439908589676,0.2516508340916508,5.355227031715606e-18,0.031903236406788445,0.125
2020-04-30,VIB,0.017614459957014703,0.0,0.05011679362075783,0.1872494163118986,0.125
2020-04-30,STB,0.028651394628870456,0.0,0.022950398215984352,1.6893914728946582e-17,0.125
2020-04-30,SHB,0.04054503895917478,0.06494455821655115,0.03010528910246387,2.3745427825049496e-16,0.125
2020-05-31,VCB,0.4489799631618181,0.2999999999999998,0.29999999999999993,0.1436941461381527,0.125
2020-05-31,BID,0.2581610145659045,0.3,0.29999999999999993,1.3727748692993065e-15,0.125
2020-05-31,CTG,0.08992575082551992,0.0,0.2974611809781578,0.23327165533972746,0.125
2020-05-31,MBB,0.05182018466053141,0.0,0.03216491218965406,1.724612780022121e-15,0.125
2020-05-31,ACB,0.055653387457228594,0.10000000000000026,5.939095733121548e-18,0.13700907716188584,0.125
2020-05-31,VIB,0.017556355647269428,0.0,0.034373884724019525,0.18602512136023014,0.125
2020-05-31,STB,0.03139726397023112,1.1102230246251565e-16,0.036000022108168654,4.384701266832707e-15,0.125
2020-05-31,SHB,0.046506079711496895,0.2999999999999998,0.0,0.2999999999999963,0.125
2020-06-30,VCB,0.4813675348230021,0.3000000000000004,0.3,0.09466994501995708,0.125
2020-06-30,BID,0.2488120310206114,0.3000000000000004,0.3,4.4770623983076655e-17,0.125
2020-06-30,CTG,0.08661164820055274,0.0,0.24696288882127568,0.005330054980051305,0.125
2020-06-30,MBB,0.04777790251693282,0.0,0.059265921874301845,8.727265537443228e-16,0.125
2020-06-30,ACB,0.053167648949814746,0.09999999999999895,1.3442586859725304e-17,0.29999999999999455,0.125
2020-06-30,VIB,0.01684076439868455,0.0,0.034605306274189195,0.0,0.125
2020-06-30,STB,0.03040631124077133,0.0,0.059165883030233374,0.30000000000000054,0.125
2020-06-30,SHB,0.03501615884963044,0.3000000000000004,0.0,0.2999999999999956,0.125
2020-07-31,VCB,0.4759641211914356,0.29999999999999993,0.30000000000000004,3.151755708909423e-14,0.125
2020-07-31,BID,0.2467578473172859,0.3,0.30000000000000004,4.482436176803633e-14,0.125
2020-07-31,CTG,0.08699401183974959,0.0,0.2326820006789603,0.09999999999933791,0.125
2020-07-31,MBB,0.048425885666487124,0.0,0.053618968604538714,0.0,0.125
2020-07-31,ACB,0.0555322482512273,0.10000000000000006,0.0,0.3000000000001953,0.125
2020-07-31,VIB,0.01889362402429102,5.551115123125783e-17,0.04096244965957017,0.0,0.125
2020-07-31,STB,0.03329724810168654,1.3877787807814457e-16,0.07273658105693084,0.3000000000001953,0.125
2020-07-31,SHB,0.03413501360783695,0.3,1.735977897198899e-17,0.3000000000001953,0.125
2020-08-31,VCB,0.47027639097854373,0.29999999999999905,0.30000000000000004,0.0,0.1111111111111111
2020-08-31,BID,0.24783986591706642,0.2559993780772779,0.30000000000000004,0.0,0.1111111111111111
2020-08-31,CTG,0.08886580210154972,0.0,0.26427175008467285,0.06207697993772229,0.1111111111111111
2020-08-31,MBB,0.04768111538006744,0.0,0.04471440924662203,0.0,0.1111111111111111
2020-08-31,ACB,0.05687410116454563,0.004559000355321188,9.086764319499572e-19,0.29678825170732664,0.1111111111111111
2020-08-31,VIB,0.02027922465214109,0.0,0.030667456361523904,0.0,0.1111111111111111
2020-08-31,STB,0.03248416727103891,0.0,0.06034638430718122,0.04113476835493994,0.1111111111111111
2020-08-31,SHB,0.03218456526478311,0.29999999999999905,0.0,0.3000000000000056,0.1111111111111111
2020-08-31,KLB,0.003514767270263919,0.13944162156740292,1.2799816461200168e-20,0.3000000000000056,0.1111111111111111
2020-09-30,VCB,0.45543166204004115,0.29999999999999977,0.3,0.0,0.1111111111111111
2020-09-30,BID,0.24677148699547719,0.14414381831925518,0.3,0.0,0.1111111111111111
2020-09-30,CTG,0.09604054379930645,0.0,0.281897776656488,0.0,0.1111111111111111
2020-09-30,MBB,0.04844353077295106,0.0,0.04248129925475513,0.0,0.1111111111111111
2020-09-30,ACB,0.062104252058670185,0.06090070025278094,0.0,0.09999999999999912,0.1111111111111111
2020-09-30,VIB,0.02210968883260348,0.0,0.012706607436267116,0.0,0.1111111111111111
2020-09-30,STB,0.03211091972220547,0.0,0.06291431665248971,0.30000000000000027,0.1111111111111111
2020-09-30,SHB,0.033760328762274465,0.29999999999999977,0.0,0.3000000000000003,0.1111111111111111
