Date,Delta_Noise,Port_Type,Expected_Sharpe
2020-08-31,0.1,BL,0.425406771072982
2020-08-31,0.1,TAN,0.5942965506165423
2020-09-30,-0.1,BL,0.25597294703864487
2020-09-30,-0.1,TAN,0.4929161413682154
2020-09-30,-0.05,BL,0.2564412176693743
2020-09-30,-0.05,TAN,0.4929161413682154
2020-09-30,0.0,BL,0.25639178411751445
2020-09-30,0.0,TAN,0.4929161413682154
2020-09-30,0.05,BL,0.2563289981615232
2020-09-30,0.05,TAN,0.4929161413682154
2020-09-30,0.1,BL,0.25629286933568834
2020-09-30,0.1,TAN,0.4929161413682154
2020-10-31,-0.1,BL,0.4949210386957382
2020-10-31,-0.1,TAN,0.6631872927402035
2020-10-31,-0.05,BL,0.4963601291788507
2020-10-31,-0.05,TAN,0.6631872927402035
2020-10-31,0.0,BL,0.49620820986262737
2020-10-31,0.0,TAN,0.6631872927402035
2020-10-31,0.05,BL,0.4960152559043588
2020-10-31,0.05,TAN,0.6631872927402035
2020-10-31,0.1,BL,0.4959042247057036
2020-10-31,0.1,TAN,0.6631872927402035
2020-11-30,-0.1,BL,0.3300231516457244
2020-11-30,-0.1,TAN,0.766661231960351
2020-11-30,-0.05,BL,0.3304499258448473
2020-11-30,-0.05,TAN,0.766661231960351
2020-11-30,0.0,BL,0.3304048729136568
2020-11-30,0.0,TAN,0.766661231960351
2020-11-30,0.05,BL,0.3303476508195814
2020-11-30,0.05,TAN,0.766661231960351
2020-11-30,0.1,BL,0.33031472359822883
2020-11-30,0.1,TAN,0.766661231960351
2020-12-31,-0.1,BL,0.3023924014811204
2020-12-31,-0.1,TAN,0.7763546261662273
2020-12-31,-0.05,BL,0.3030201266567758
2020-12-31,-0.05,TAN,0.7763546261662273
2020-12-31,0.0,BL,0.3029538600942623
2020-12-31,0.0,TAN,0.7763546261662273
2020-12-31,0.05,BL,0.30286969439462846
2020-12-31,0.05,TAN,0.7763546261662273
2020-12-31,0.1,BL,0.30282126305587875
2020-12-31,0.1,TAN,0.7763546261662273
2021-01-31,-0.1,BL,0.257482697813669
2021-01-31,-0.1,TAN,0.7762853190398852
2021-01-31,-0.05,BL,0.258092724823323
2021-01-31,-0.05,TAN,0.7762853190398852
2021-01-31,0.0,BL,0.25802832658897157
2021-01-31,0.0,TAN,0.7762853190398852
2021-01-31,0.05,BL,0.2579465338681214
2021-01-31,0.05,TAN,0.7762853190398852
2021-01-31,0.1,BL,0.25789946800889374
2021-01-31,0.1,TAN,0.7762853190398852
2021-02-28,-0.1,BL,0.49163941228583435
2021-02-28,-0.1,TAN,0.8572419378756726
2021-02-28,-0.05,BL,0.4939946605264341
2021-02-28,-0.05,TAN,0.8572419378756726
2021-02-28,0.0,BL,0.49374602591558314
2021-02-28,0.0,TAN,0.8572419378756726
2021-02-28,0.05,BL,0.49343023307554856
2021-02-28,0.05,TAN,0.8572419378756726
2021-02-28,0.1,BL,0.49324851688858656
2021-02-28,0.1,TAN,0.8572419378756726
2021-03-31,-0.1,BL,0.2167486521666171
2021-03-31,-0.1,TAN,0.5443066163758159
2021-03-31,-0.05,BL,0.21832284507580282
2021-03-31,-0.05,TAN,0.5443066163758159
2021-03-31,0.0,BL,0.2181566635096168
2021-03-31,0.0,TAN,0.5443066163758159
2021-03-31,0.05,BL,0.21794559495175325
2021-03-31,0.05,TAN,0.5443066163758159
2021-03-31,0.1,BL,0.21782414009698733
2021-03-31,0.1,TAN,0.5443066163758159
2021-04-30,-0.1,BL,0.028004492189169887
2021-04-30,-0.1,TAN,0.6163505555699353
2021-04-30,-0.05,BL,0.02875359454710361
2021-04-30,-0.05,TAN,0.6163505555699353
2021-04-30,0.0,BL,0.028674514656482398
2021-04-30,0.0,TAN,0.6163505555699353
2021-04-30,0.05,BL,0.028574074644677865
2021-04-30,0.05,TAN,0.6163505555699353
2021-04-30,0.1,BL,0.02851627860357212
2021-04-30,0.1,TAN,0.6163505555699353
2021-05-31,-0.1,BL,0.0661962566699535
2021-05-31,-0.1,TAN,0.7625224259192804
2021-05-31,-0.05,BL,0.06722313722378095
2021-05-31,-0.05,TAN,0.7625224259192804
2021-05-31,0.0,BL,0.06711473334410059
2021-05-31,0.0,TAN,0.7625224259192804
2021-05-31,0.05,BL,0.06697704869545956
2021-05-31,0.05,TAN,0.7625224259192804
2021-05-31,0.1,BL,0.06689782103041333
2021-05-31,0.1,TAN,0.7625224259192804
2021-06-30,-0.1,BL,0.27624857236836625
2021-06-30,-0.1,TAN,0.9265168127404666
2021-06-30,-0.05,BL,0.2771759904520771
2021-06-30,-0.05,TAN,0.9265168127404666
2021-06-30,0.0,BL,0.27707808644758
2021-06-30,0.0,TAN,0.9265168127404666
2021-06-30,0.05,BL,0.2769537377757474
2021-06-30,0.05,TAN,0.9265168127404666
2021-06-30,0.1,BL,0.2768821840112709
2021-06-30,0.1,TAN,0.9265168127404666
2021-07-31,-0.1,BL,0.5144949605217221
2021-07-31,-0.1,TAN,1.3677285365941598
2021-07-31,-0.05,BL,0.5152355598697049
2021-07-31,-0.05,TAN,1.3677285365941598
2021-07-31,0.0,BL,0.5151573776095473
2021-07-31,0.0,TAN,1.3677285365941598
2021-07-31,0.05,BL,0.5150580776854902
2021-07-31,0.05,TAN,1.3677285365941598
2021-07-31,0.1,BL,0.515000937683319
2021-07-31,0.1,TAN,1.3677285365941598
2021-08-31,-0.1,BL,0.5146934786443517
2021-08-31,-0.1,TAN,1.4543622838882322
2021-08-31,-0.05,BL,0.5154191431725296
2021-08-31,-0.05,TAN,1.4543622838882322
2021-08-31,0.0,BL,0.5153425375245719
2021-08-31,0.0,TAN,1.4543622838882322
2021-08-31,0.05,BL,0.5152452400684843
2021-08-31,0.05,TAN,1.4543622838882322
2021-08-31,0.1,BL,0.5151892523433684
2021-08-31,0.1,TAN,1.4543622838882322
2021-09-30,-0.1,BL,0.43167746976013116
2021-09-30,-0.1,TAN,1.2745037778609767
2021-09-30,-0.05,BL,0.4324902335891156
2021-09-30,-0.05,TAN,1.2745037778609767
2021-09-30,0.0,BL,0.4324044331988001
2021-09-30,0.0,TAN,1.2745037778609767
2021-09-30,0.05,BL,0.43229545742571257
2021-09-30,0.05,TAN,1.2745037778609767
2021-09-30,0.1,BL,0.43223274966465464
2021-09-30,0.1,TAN,1.2745037778609767
2021-10-31,-0.1,BL,0.419340502262683
2021-10-31,-0.1,TAN,1.155890782099357
2021-10-31,-0.05,BL,0.42075238309691176
2021-10-31,-0.05,TAN,1.155890782099357
2021-10-31,0.0,BL,0.42060333619997115
2021-10-31,0.0,TAN,1.155890782099357
2021-10-31,0.05,BL,0.42041403052477916
2021-10-31,0.05,TAN,1.155890782099357
2021-10-31,0.1,BL,0.4203050986520287
2021-10-31,0.1,TAN,1.155890782099357
2021-11-30,-0.1,BL,0.4386082648888987
2021-11-30,-0.1,TAN,1.1350164711490511
2021-11-30,-0.05,BL,0.4398937643843013
2021-11-30,-0.05,TAN,1.1350164711490511
2021-11-30,0.0,BL,0.4397580590852679
2021-11-30,0.0,TAN,1.1350164711490511
2021-11-30,0.05,BL,0.4395856986820125
2021-11-30,0.05,TAN,1.1350164711490511
2021-11-30,0.1,BL,0.4394865176009615
2021-11-30,0.1,TAN,1.1350164711490511
2021-12-31,-0.1,BL,0.56124446102103
2021-12-31,-0.1,TAN,1.3551598418594206
2021-12-31,-0.05,BL,0.5624090980066045
2021-12-31,-0.05,TAN,1.3551598418594206
2021-12-31,0.0,BL,0.5622861517036631
2021-12-31,0.0,TAN,1.3551598418594206
2021-12-31,0.05,BL,0.5621299966050438
2021-12-31,0.05,TAN,1.3551598418594206
2021-12-31,0.1,BL,0.5620401405174495
2021-12-31,0.1,TAN,1.3551598418594206
2022-01-31,-0.1,BL,0.589568211269922
2022-01-31,-0.1,TAN,1.4466958756416748
2022-01-31,-0.05,BL,0.590683202660417
2022-01-31,-0.05,TAN,1.4466958756416748
2022-01-31,0.0,BL,0.5905654972543799
2022-01-31,0.0,TAN,1.4466958756416748
2022-01-31,0.05,BL,0.5904159986615145
2022-01-31,0.05,TAN,1.4466958756416748
2022-01-31,0.1,BL,0.5903299729167614
2022-01-31,0.1,TAN,1.4466958756416748
2022-02-28,-0.1,BL,0.8001968576535974
2022-02-28,-0.1,TAN,1.5951217800862851
2022-02-28,-0.05,BL,0.8026290682903561
2022-02-28,-0.05,TAN,1.5951217800862851
2022-02-28,0.0,BL,0.8023723090516678
2022-02-28,0.0,TAN,1.5951217800862851
2022-02-28,0.05,BL,0.8020461970557838
2022-02-28,0.05,TAN,1.5951217800862851
2022-02-28,0.1,BL,0.8018585429328844
2022-02-28,0.1,TAN,1.5951217800862851
2022-03-31,-0.1,BL,0.6549583622726507
2022-03-31,-0.1,TAN,1.6096758179305368
2022-03-31,-0.05,BL,0.6558713726267648
2022-03-31,-0.05,TAN,1.6096758179305368
2022-03-31,0.0,BL,0.6557749895915566
2022-03-31,0.0,TAN,1.6096758179305368
2022-03-31,0.05,BL,0.6556525727151795
2022-03-31,0.05,TAN,1.6096758179305368
2022-03-31,0.1,BL,0.655582130560783
2022-03-31,0.1,TAN,1.6096758179305368
2022-04-30,-0.1,BL,0.5362933569140873
2022-04-30,-0.1,TAN,1.530994905007394
2022-04-30,-0.05,BL,0.5370051449982669
2022-04-30,-0.05,TAN,1.530994905007394
2022-04-30,0.0,BL,0.5369300042337956
2022-04-30,0.0,TAN,1.530994905007394
2022-04-30,0.05,BL,0.5368345673381295
2022-04-30,0.05,TAN,1.530994905007394
2022-04-30,0.1,BL,0.5367796502324281
2022-04-30,0.1,TAN,1.530994905007394
2022-05-31,-0.1,BL,0.7850761151644006
2022-05-31,-0.1,TAN,1.4952512272652243
2022-05-31,-0.05,BL,0.7877159616170705
2022-05-31,-0.05,TAN,1.4952512272652243
2022-05-31,0.0,BL,0.7874372830539569
2022-05-31,0.0,TAN,1.4952512272652243
2022-05-31,0.05,BL,0.7870833311459698
2022-05-31,0.05,TAN,1.4952512272652243
2022-05-31,0.1,BL,0.7868796571453802
2022-05-31,0.1,TAN,1.4952512272652243
2022-06-30,-0.1,BL,0.6604212682865357
2022-06-30,-0.1,TAN,1.2029442509876764
2022-06-30,-0.05,BL,0.6629606962845341
2022-06-30,-0.05,TAN,1.2029442509876764
2022-06-30,0.0,BL,0.6626926185162622
2022-06-30,0.0,TAN,1.2029442509876764
